run_id,commit_sha,commit_message,status,workflow_duration,job_name,job_duration,step_name,step_status,step_started_at,step_completed_at,step_duration_seconds,test_count,test_failures,timestamp,artifact_size,failure_type
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Complete job,completed,2026-06-06T00:51:11Z,2026-06-06T00:51:11Z,0.0,0,0,2026-06-06T00:50:39Z,405,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Set up job,completed,2026-06-06T00:43:57Z,2026-06-06T00:43:58Z,1.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Checkout código,completed,2026-06-06T00:43:58Z,2026-06-06T00:43:59Z,1.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Setup Python,completed,2026-06-06T00:43:59Z,2026-06-06T00:43:59Z,0.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Cache dependências,completed,2026-06-06T00:43:59Z,2026-06-06T00:44:00Z,1.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Instalar dependências,completed,2026-06-06T00:44:00Z,2026-06-06T00:44:17Z,17.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Lint com flake8,completed,2026-06-06T00:44:17Z,2026-06-06T00:44:17Z,0.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Executar testes,completed,2026-06-06T00:44:17Z,2026-06-06T00:44:20Z,3.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Gerar artefato com resultados,completed,2026-06-06T00:44:20Z,2026-06-06T00:44:21Z,1.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Post Cache dependências,completed,2026-06-06T00:44:21Z,2026-06-06T00:44:21Z,0.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Post Setup Python,completed,2026-06-06T00:44:21Z,2026-06-06T00:44:21Z,0.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Post Checkout código,completed,2026-06-06T00:44:21Z,2026-06-06T00:44:21Z,0.0,0,0,2026-06-06T00:43:53Z,592,
27047637253,39a2b4e,exp: +50 testes,success,2026-06-06T00:44:27Z,build-and-test,2026-06-06T00:44:23Z,Complete job,completed,2026-06-06T00:44:21Z,2026-06-06T00:44:21Z,0.0,0,0,2026-06-06T00:43:53Z,592,
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Set up job,completed,2026-06-06T00:29:07Z,2026-06-06T00:29:08Z,1.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Checkout código,completed,2026-06-06T00:29:08Z,2026-06-06T00:29:08Z,0.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Setup Python,completed,2026-06-06T00:29:08Z,2026-06-06T00:29:09Z,1.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Cache dependências,completed,2026-06-06T00:29:09Z,2026-06-06T00:29:10Z,1.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Instalar dependências,completed,2026-06-06T00:29:10Z,2026-06-06T00:29:26Z,16.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Lint com flake8,completed,2026-06-06T00:29:26Z,2026-06-06T00:29:26Z,0.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Executar testes,completed,2026-06-06T00:29:26Z,2026-06-06T00:29:29Z,3.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Gerar artefato com resultados,completed,2026-06-06T00:29:29Z,2026-06-06T00:29:29Z,0.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Post Cache dependências,completed,2026-06-06T00:29:29Z,2026-06-06T00:29:29Z,0.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Post Setup Python,completed,2026-06-06T00:29:29Z,2026-06-06T00:29:29Z,0.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Post Checkout código,completed,2026-06-06T00:29:29Z,2026-06-06T00:29:29Z,0.0,,1,2026-06-06T00:29:04Z,0,test_failure
27047252735,8a57bb4,exp: teste falhando,failure,2026-06-06T00:29:32Z,build-and-test,2026-06-06T00:29:31Z,Complete job,completed,2026-06-06T00:29:29Z,2026-06-06T00:29:29Z,0.0,,1,2026-06-06T00:29:04Z,0,test_failure
